sample_id,source,source_raw,site,paper,year,method,method_tier,units,is_source_reference,notes,verification_flag,Rb,Sr,Zr,Nb,Y,Ba,Ti,Th,U,Fe,Mn,Zn,Pb,Ga,source_file
kn-381,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,449.0,12.0,195.0,27.0,,0.0,478.0,,,12045.0,513.0,95.0,67.0,,campbell_healey_2016.csv
kn-382,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,466.0,12.0,209.0,30.0,,0.0,480.0,,,12991.0,491.0,122.0,71.0,,campbell_healey_2016.csv
kn-385,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,485.0,10.0,207.0,31.0,,0.0,497.0,,,13375.0,430.0,116.0,70.0,,campbell_healey_2016.csv
kn-389,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,453.0,12.0,202.0,30.0,,69.0,483.0,,,12417.0,496.0,111.0,66.0,,campbell_healey_2016.csv
kn-396,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,449.0,12.0,198.0,28.0,,105.0,505.0,,,12112.0,477.0,108.0,68.0,,campbell_healey_2016.csv
kn-397,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,447.0,12.0,199.0,30.0,,152.0,465.0,,,12201.0,520.0,109.0,61.0,,campbell_healey_2016.csv
kn-398,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,446.0,12.0,197.0,26.0,,171.0,477.0,,,12272.0,489.0,117.0,68.0,,campbell_healey_2016.csv
kn-400,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,463.0,12.0,211.0,27.0,,70.0,493.0,,,12511.0,491.0,113.0,69.0,,campbell_healey_2016.csv
kn-403,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,437.0,11.0,197.0,29.0,,87.0,470.0,,,11956.0,442.0,95.0,62.0,,campbell_healey_2016.csv
kn-404,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,456.0,11.0,202.0,30.0,,0.0,547.0,,,12928.0,435.0,115.0,58.0,,campbell_healey_2016.csv
kn-405,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,457.0,12.0,206.0,28.0,,0.0,462.0,,,12259.0,400.0,106.0,64.0,,campbell_healey_2016.csv
kn-406,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,449.0,11.0,200.0,28.0,,134.0,471.0,,,12030.0,445.0,105.0,71.0,,campbell_healey_2016.csv
kn-407,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,452.0,12.0,205.0,28.0,,0.0,447.0,,,11929.0,414.0,100.0,67.0,,campbell_healey_2016.csv
kn-408,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,467.0,11.0,213.0,29.0,,87.0,447.0,,,12721.0,529.0,109.0,66.0,,campbell_healey_2016.csv
kn-409,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,467.0,11.0,193.0,28.0,,0.0,468.0,,,12277.0,392.0,100.0,62.0,,campbell_healey_2016.csv
kn-410,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,455.0,13.0,202.0,28.0,,153.0,456.0,,,12604.0,502.0,107.0,62.0,,campbell_healey_2016.csv
kn-412,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,472.0,11.0,207.0,30.0,,0.0,504.0,,,12791.0,272.0,110.0,66.0,,campbell_healey_2016.csv
kn-413,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,480.0,12.0,206.0,31.0,,0.0,511.0,,,13226.0,366.0,105.0,65.0,,campbell_healey_2016.csv
kn-415,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,457.0,10.0,205.0,31.0,,81.0,461.0,,,12681.0,430.0,107.0,62.0,,campbell_healey_2016.csv
kn-416,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,458.0,12.0,202.0,29.0,,0.0,472.0,,,12551.0,443.0,108.0,61.0,,campbell_healey_2016.csv
kn-417,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,459.0,11.0,208.0,30.0,,120.0,493.0,,,12285.0,556.0,112.0,62.0,,campbell_healey_2016.csv
kn-418,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,460.0,11.0,200.0,30.0,,0.0,469.0,,,12391.0,474.0,115.0,63.0,,campbell_healey_2016.csv
kn-419,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,462.0,13.0,203.0,27.0,,74.0,472.0,,,12525.0,514.0,108.0,64.0,,campbell_healey_2016.csv
kn-420,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,459.0,10.0,201.0,28.0,,137.0,477.0,,,12668.0,587.0,113.0,66.0,,campbell_healey_2016.csv
kn-421,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,458.0,13.0,205.0,27.0,,82.0,481.0,,,12654.0,517.0,106.0,68.0,,campbell_healey_2016.csv
kn-422,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,444.0,12.0,196.0,27.0,,0.0,467.0,,,12111.0,495.0,111.0,64.0,,campbell_healey_2016.csv
kn-424,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,447.0,11.0,202.0,28.0,,157.0,455.0,,,12288.0,546.0,104.0,58.0,,campbell_healey_2016.csv
kn-425,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,449.0,12.0,203.0,29.0,,65.0,456.0,,,12162.0,464.0,96.0,60.0,,campbell_healey_2016.csv
kn-426,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,438.0,12.0,201.0,27.0,,0.0,434.0,,,11597.0,450.0,104.0,63.0,,campbell_healey_2016.csv
kn-427,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,464.0,10.0,204.0,28.0,,0.0,473.0,,,12367.0,450.0,109.0,72.0,,campbell_healey_2016.csv
kn-428,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,454.0,10.0,200.0,25.0,,154.0,462.0,,,11886.0,506.0,99.0,61.0,,campbell_healey_2016.csv
kn-429,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,468.0,11.0,205.0,30.0,,0.0,454.0,,,12687.0,368.0,114.0,68.0,,campbell_healey_2016.csv
kn-430,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,462.0,13.0,198.0,28.0,,81.0,441.0,,,12702.0,511.0,114.0,62.0,,campbell_healey_2016.csv
kn-431,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,442.0,11.0,198.0,28.0,,139.0,460.0,,,12263.0,510.0,106.0,63.0,,campbell_healey_2016.csv
kn-436,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,452.0,12.0,202.0,31.0,,0.0,446.0,,,12816.0,445.0,107.0,63.0,,campbell_healey_2016.csv
kn-437,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,450.0,11.0,200.0,28.0,,64.0,449.0,,,12086.0,506.0,109.0,65.0,,campbell_healey_2016.csv
kn-438,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,460.0,13.0,205.0,31.0,,193.0,489.0,,,12639.0,521.0,121.0,66.0,,campbell_healey_2016.csv
kn-444,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,487.0,12.0,212.0,33.0,,0.0,531.0,,,13128.0,407.0,116.0,66.0,,campbell_healey_2016.csv
kn-445,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,531.0,13.0,233.0,35.0,,0.0,542.0,,,14455.0,404.0,133.0,76.0,,campbell_healey_2016.csv
kn-449,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,456.0,12.0,201.0,27.0,,0.0,454.0,,,12498.0,466.0,117.0,67.0,,campbell_healey_2016.csv
kn-450,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,467.0,11.0,207.0,30.0,,0.0,484.0,,,12922.0,423.0,115.0,67.0,,campbell_healey_2016.csv
kn-451,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,464.0,13.0,207.0,30.0,,0.0,501.0,,,12697.0,396.0,103.0,71.0,,campbell_healey_2016.csv
kn-453,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,454.0,12.0,197.0,28.0,,0.0,452.0,,,12294.0,409.0,103.0,68.0,,campbell_healey_2016.csv
kn-454,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,452.0,12.0,204.0,29.0,,111.0,488.0,,,12561.0,546.0,105.0,69.0,,campbell_healey_2016.csv
kn-463,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,493.0,14.0,216.0,29.0,,0.0,518.0,,,13266.0,441.0,121.0,67.0,,campbell_healey_2016.csv
kn-475,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,454.0,11.0,201.0,27.0,,90.0,492.0,,,12223.0,475.0,108.0,62.0,,campbell_healey_2016.csv
kn-477,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,484.0,12.0,214.0,32.0,,0.0,475.0,,,13064.0,361.0,107.0,69.0,,campbell_healey_2016.csv
kn-487,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,442.0,10.0,200.0,29.0,,141.0,485.0,,,12125.0,550.0,110.0,61.0,,campbell_healey_2016.csv
kn-488,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,459.0,10.0,201.0,29.0,,178.0,524.0,,,12361.0,480.0,108.0,77.0,,campbell_healey_2016.csv
kn-491,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,466.0,11.0,205.0,26.0,,103.0,476.0,,,12783.0,529.0,116.0,70.0,,campbell_healey_2016.csv
kn-498,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,459.0,12.0,198.0,30.0,,84.0,540.0,,,12638.0,575.0,121.0,72.0,,campbell_healey_2016.csv
kn-500,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,463.0,13.0,193.0,27.0,,0.0,500.0,,,11736.0,419.0,99.0,59.0,,campbell_healey_2016.csv
kn-518,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,503.0,13.0,218.0,31.0,,0.0,496.0,,,14075.0,399.0,120.0,73.0,,campbell_healey_2016.csv
kn-526,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,445.0,11.0,205.0,28.0,,151.0,474.0,,,12059.0,477.0,109.0,71.0,,campbell_healey_2016.csv
kn-532,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,451.0,11.0,198.0,28.0,,0.0,465.0,,,11979.0,414.0,96.0,69.0,,campbell_healey_2016.csv
kn-536,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,484.0,12.0,208.0,31.0,,0.0,557.0,,,13032.0,386.0,110.0,65.0,,campbell_healey_2016.csv
kn-543,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,472.0,10.0,209.0,29.0,,0.0,442.0,,,12661.0,377.0,104.0,70.0,,campbell_healey_2016.csv
kn-547,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,448.0,12.0,200.0,27.0,,103.0,474.0,,,12400.0,506.0,101.0,66.0,,campbell_healey_2016.csv
kn-549,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,463.0,13.0,203.0,29.0,,0.0,478.0,,,12512.0,505.0,104.0,66.0,,campbell_healey_2016.csv
kn-551,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,511.0,12.0,223.0,32.0,,0.0,532.0,,,13549.0,412.0,118.0,70.0,,campbell_healey_2016.csv
kn-573,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,452.0,11.0,204.0,28.0,,0.0,488.0,,,12084.0,412.0,99.0,63.0,,campbell_healey_2016.csv
kn-593,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,458.0,12.0,202.0,28.0,,87.0,488.0,,,12087.0,463.0,107.0,64.0,,campbell_healey_2016.csv
kn-599,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,456.0,10.0,204.0,29.0,,0.0,498.0,,,12528.0,444.0,100.0,73.0,,campbell_healey_2016.csv
kn-600,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,472.0,13.0,209.0,31.0,,0.0,484.0,,,12386.0,440.0,108.0,68.0,,campbell_healey_2016.csv
kn-618,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,436.0,11.0,197.0,27.0,,116.0,438.0,,,11808.0,479.0,92.0,71.0,,campbell_healey_2016.csv
kn-619,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,454.0,10.0,200.0,29.0,,0.0,486.0,,,12441.0,445.0,116.0,67.0,,campbell_healey_2016.csv
kn-633,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,449.0,13.0,202.0,29.0,,0.0,507.0,,,12535.0,415.0,101.0,64.0,,campbell_healey_2016.csv
kn-635,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,451.0,12.0,198.0,28.0,,0.0,440.0,,,12032.0,516.0,105.0,63.0,,campbell_healey_2016.csv
kn-636,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,452.0,11.0,201.0,28.0,,0.0,481.0,,,12415.0,422.0,102.0,62.0,,campbell_healey_2016.csv
kn-638,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,453.0,10.0,203.0,29.0,,0.0,483.0,,,12054.0,428.0,105.0,65.0,,campbell_healey_2016.csv
kn-640,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,466.0,10.0,207.0,29.0,,0.0,487.0,,,12665.0,430.0,114.0,65.0,,campbell_healey_2016.csv
kn-641,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,478.0,12.0,205.0,29.0,,0.0,483.0,,,13208.0,378.0,110.0,69.0,,campbell_healey_2016.csv
kn-644,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,485.0,12.0,209.0,30.0,,0.0,507.0,,,13115.0,385.0,105.0,63.0,,campbell_healey_2016.csv
kn-649,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,481.0,12.0,215.0,30.0,,0.0,519.0,,,13305.0,368.0,106.0,64.0,,campbell_healey_2016.csv
kn-652,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,550.0,14.0,228.0,35.0,,0.0,608.0,,,16273.0,413.0,129.0,80.0,,campbell_healey_2016.csv
kn-653,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,439.0,11.0,191.0,24.0,,190.0,467.0,,,11132.0,495.0,103.0,64.0,,campbell_healey_2016.csv
kn-654,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,460.0,12.0,204.0,27.0,,131.0,501.0,,,12611.0,511.0,105.0,68.0,,campbell_healey_2016.csv
kn-655,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,443.0,13.0,202.0,26.0,,135.0,475.0,,,12553.0,566.0,103.0,61.0,,campbell_healey_2016.csv
kn-659,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,468.0,13.0,208.0,28.0,,0.0,459.0,,,12778.0,442.0,106.0,69.0,,campbell_healey_2016.csv
kn-661,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,463.0,11.0,207.0,30.0,,0.0,469.0,,,12336.0,467.0,104.0,68.0,,campbell_healey_2016.csv
kn-664,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,462.0,11.0,202.0,29.0,,171.0,478.0,,,12466.0,553.0,118.0,69.0,,campbell_healey_2016.csv
kn-665,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,490.0,11.0,216.0,30.0,,0.0,516.0,,,13315.0,410.0,113.0,67.0,,campbell_healey_2016.csv
kn-679,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,464.0,11.0,203.0,29.0,,91.0,466.0,,,12652.0,534.0,111.0,69.0,,campbell_healey_2016.csv
kn-690,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,432.0,11.0,192.0,27.0,,0.0,468.0,,,11795.0,420.0,97.0,63.0,,campbell_healey_2016.csv
kn-697,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,452.0,11.0,202.0,29.0,,0.0,455.0,,,12465.0,428.0,98.0,63.0,,campbell_healey_2016.csv
kn-699,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,465.0,12.0,206.0,29.0,,104.0,631.0,,,13160.0,491.0,110.0,70.0,,campbell_healey_2016.csv
kn-704,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,440.0,12.0,196.0,27.0,,0.0,451.0,,,12191.0,488.0,117.0,66.0,,campbell_healey_2016.csv
kn-707,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,449.0,12.0,201.0,29.0,,0.0,543.0,,,12889.0,483.0,116.0,67.0,,campbell_healey_2016.csv
kn-710,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,448.0,12.0,197.0,26.0,,0.0,491.0,,,12490.0,432.0,102.0,63.0,,campbell_healey_2016.csv
kn-711,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,461.0,10.0,204.0,28.0,,0.0,461.0,,,12465.0,538.0,113.0,60.0,,campbell_healey_2016.csv
kn-714,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,487.0,12.0,216.0,30.0,,0.0,511.0,,,12914.0,426.0,111.0,66.0,,campbell_healey_2016.csv
kn-718,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,458.0,12.0,200.0,28.0,,0.0,473.0,,,12410.0,486.0,102.0,66.0,,campbell_healey_2016.csv
kn-721,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,450.0,10.0,207.0,29.0,,64.0,500.0,,,12618.0,508.0,108.0,67.0,,campbell_healey_2016.csv
kn-722,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,457.0,12.0,202.0,27.0,,0.0,469.0,,,12428.0,426.0,116.0,67.0,,campbell_healey_2016.csv
kn-724,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,452.0,11.0,201.0,30.0,,165.0,489.0,,,12321.0,491.0,106.0,69.0,,campbell_healey_2016.csv
kn-725,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,454.0,10.0,202.0,31.0,,118.0,477.0,,,12277.0,517.0,109.0,67.0,,campbell_healey_2016.csv
kn-726,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,452.0,11.0,200.0,29.0,,79.0,468.0,,,12545.0,504.0,101.0,70.0,,campbell_healey_2016.csv
kn-729,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,483.0,11.0,208.0,31.0,,0.0,499.0,,,13261.0,272.0,99.0,71.0,,campbell_healey_2016.csv
kn-731,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,445.0,10.0,197.0,26.0,,131.0,481.0,,,12325.0,506.0,109.0,69.0,,campbell_healey_2016.csv
kn-741,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,470.0,12.0,202.0,27.0,,0.0,477.0,,,12554.0,384.0,113.0,70.0,,campbell_healey_2016.csv
kn-748,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,466.0,11.0,202.0,29.0,,0.0,487.0,,,12788.0,443.0,105.0,64.0,,campbell_healey_2016.csv
kn-751,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,451.0,13.0,191.0,26.0,,0.0,483.0,,,12266.0,404.0,95.0,66.0,,campbell_healey_2016.csv
kn-753,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,460.0,12.0,205.0,28.0,,0.0,472.0,,,12561.0,419.0,101.0,83.0,,campbell_healey_2016.csv
kn-755,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,499.0,12.0,215.0,31.0,,0.0,470.0,,,13694.0,422.0,115.0,78.0,,campbell_healey_2016.csv
kn-758,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,571.9125124697496,13.77842795116004,245.39710617723088,36.58140665696965,,0.0,601.9333141426605,,,16283.25561554624,501.761860100219,134.1483343706186,83.06065217380541,,campbell_healey_2016.csv
kn-768,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,467.0,11.0,208.0,32.0,,0.0,543.0,,,12783.0,446.0,108.0,66.0,,campbell_healey_2016.csv
kn-769,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,443.0,12.0,201.0,27.0,,86.0,443.0,,,12346.0,504.0,101.0,71.0,,campbell_healey_2016.csv
kn-770,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,443.7447539510972,13.894805474346676,199.95074340251625,27.49858666756271,,0.0,750.0968740656051,,,12501.269228682446,359.60070262885483,104.412464798513,66.3167014387646,,campbell_healey_2016.csv
kn-771,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,480.0,12.0,212.0,30.0,,0.0,498.0,,,12616.0,418.0,114.0,70.0,,campbell_healey_2016.csv
kn-776,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,462.0,11.0,203.0,29.0,,0.0,480.0,,,12363.0,390.0,102.0,65.0,,campbell_healey_2016.csv
kn-782,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,447.0,12.0,193.0,27.0,,0.0,506.0,,,11847.0,407.0,100.0,72.0,,campbell_healey_2016.csv
kn-783,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,430.0,11.0,192.0,28.0,,173.0,462.0,,,12279.0,512.0,101.0,65.0,,campbell_healey_2016.csv
kn-784,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,432.0,11.0,191.0,26.0,,0.0,476.0,,,11421.0,451.0,103.0,65.0,,campbell_healey_2016.csv
kn-785,Group3d,,Kenan Tepe (artefact reference set),Campbell & Healey 2016,2016.0,pXRF,1.0,ppm,True,,False,446.0,10.0,201.0,29.0,,0.0,484.0,,,12872.0,498.0,114.0,59.0,,campbell_healey_2016.csv
