sample_id,Ba,Ti,Mn,Fe,Co,Ni,Cu,Zn,Ga,Pb,Th,Rb,Sr,Y,Zr,Nb,Museum ID,Site,"Date of
Analysis",Cortex,Length,Width,Thick,Source,source,site,notes,verification_flag,paper,year,method,method_tier,units,is_source_reference
JMA14 NM505 ,659,698,596,12487,5,6,8,44,16,27,12,114,120,19,120,9,8152,Tzabaris ,2014-08-09 00:00:00,20,1.64,2.18,0.6,Dhemenegaki,Dhemenegaki,Tzabaris ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM506 ,585,519,565,9843,4,6,8,45,16,25,9,116,97,14,109,11,8153,Tzabaris ,2014-08-09 00:00:00,0,2.53,1.29,0.47,Sta Nychia,Sta Nychia,Tzabaris ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM507 ,648,622,571,9431,4,6,7,48,16,24,9,113,92,18,106,9,8154,Tzabaris ,2014-08-09 00:00:00,0,1.1,1.72,0.8,Sta Nychia,Sta Nychia,Tzabaris ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM508 ,692,706,523,12256,5,6,9,35,16,24,10,111,119,17,118,9,8155,Tzabaris ,2014-08-09 00:00:00,- ,- ,- ,- ,Dhemenegaki,Dhemenegaki,Tzabaris ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM509 ,629,578,497,9587,4,6,7,27,14,23,10,116,104,16,102,10,8156,Tzabaris ,2014-08-09 00:00:00,0,1.39,1.29,0.41,Sta Nychia,Sta Nychia,Tzabaris ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM510 ,692,456,400,9990,4,6,7,44,16,23,9,117,104,19,105,8,8157,Tzabaris ,2014-08-09 00:00:00,0,1.09,1.37,0.46,Sta Nychia,Sta Nychia,Tzabaris ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM511 ,734,1151,552,15198,6,6,9,50,16,23,9,117,119,17,119,7,8158,Tzabaris ,2014-08-09 00:00:00,60,1.36,1.09,0.49,Dhemenegaki,Dhemenegaki,Tzabaris ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM512 ,705,499,652,9805,4,6,8,39,16,29,12,112,108,23,110,9,8159 (core) ,Tzabaris ,2014-08-09 00:00:00,0,7.03,3.39,3.26,Sta Nychia,Sta Nychia,Tzabaris ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM513 ,653,513,473,10050,4,6,7,43,16,27,9,124,109,18,110,11,8261,Skopelitou ,2014-08-09 00:00:00,0,3.98,1.44,0.4,Sta Nychia,Sta Nychia,Skopelitou ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM514 ,620,559,393,9632,4,6,8,39,16,22,11,121,106,19,108,10,8262,Skopelitou ,2014-08-09 00:00:00,0,3.92,1.55,0.31,Sta Nychia,Sta Nychia,Skopelitou ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM515 ,676,410,418,9679,4,6,7,31,14,22,11,118,111,20,112,9,8263,Skopelitou ,2014-08-09 00:00:00,0,3.9,1.22,0.21,Sta Nychia,Sta Nychia,Skopelitou ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM516 ,763,448,521,10082,4,6,8,41,15,23,10,117,105,16,108,10,8264,Skopelitou ,2014-08-09 00:00:00,0,2.32,1.01,0.28,Sta Nychia,Sta Nychia,Skopelitou ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM517 ,603,475,491,9586,4,6,7,45,16,24,10,119,99,17,110,9,8265,Skopelitou ,2014-08-09 00:00:00,0,2.16,1.29,0.26,Sta Nychia,Sta Nychia,Skopelitou ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM518 ,685,490,636,12736,5,6,8,47,16,23,10,112,124,19,125,8,8266,Skopelitou ,2014-08-09 00:00:00,0,1.93,1.25,0.46,Dhemenegaki,Dhemenegaki,Skopelitou ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM519 ,712,357,612,9436,4,6,8,46,16,25,12,116,105,14,107,9,8267,Skopelitou ,2014-08-09 00:00:00,0,3.1,3.18,0.74,Sta Nychia,Sta Nychia,Skopelitou ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM520 ,667,565,521,9125,4,6,7,39,15,25,11,111,98,18,99,8,"5832, 5934 ",Aplomata ,2014-08-11 00:00:00,0,15.65,1.51,0.35,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM521 ,745,386,471,9629,4,6,7,32,15,23,10,120,101,17,106,11,5833,Aplomata ,2014-08-11 00:00:00,0,15.15,1.69,0.39,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM522 ,633,534,482,9223,4,6,7,32,15,25,11,110,95,16,100,8,5834,Aplomata ,2014-08-11 00:00:00,0,12.03,1.41,0.43,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM523 ,684,510,534,9537,4,6,7,39,15,24,12,114,110,18,109,10,5935; 5936 ,Aplomata ,2014-08-11 00:00:00,0,13.19,2.01,0.45,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM524 ,700,527,478,9324,4,6,8,39,16,29,13,111,101,19,105,11,5937,Aplomata ,2014-08-11 00:00:00,0,3.09,1.44,0.37,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM525 ,709,365,392,9381,4,6,8,33,15,21,13,115,95,17,105,8,? ,Aplomata ,2014-08-11 00:00:00,0,2.6,1.19,0.19,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM526 ,737,417,446,9951,5,6,11,40,16,23,11,113,100,18,104,8,5938,Aplomata ,2014-08-11 00:00:00,0,5.22,1.02,0.24,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM527 ,722,373,479,9868,4,6,8,38,16,23,12,113,99,18,104,8,10146α ,Aplomata ,2014-08-11 00:00:00,0,2.3,1.01,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM528 ,744,419,513,9726,4,6,8,34,15,23,11,121,103,18,100,10,10146β ,Aplomata ,2014-08-11 00:00:00,0,1.35,0.93,0.23,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM529 ,718,294,435,9983,4,6,7,32,15,25,12,122,112,19,105,12,5848,Aplomata ,2014-08-11 00:00:00,0,8.31,1.06,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM530 ,663,506,453,10018,4,6,7,44,16,24,10,116,105,17,106,9,5849,Aplomata ,2014-08-11 00:00:00,0,6.78,1.09,0.34,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM531 ,641,537,520,9572,4,6,7,50,16,26,12,115,96,17,104,9,"5831 (core w/
red and blue) ",Aplomata ,2014-08-11 00:00:00,0,11.21,4.41,4.06,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM532 ,646,401,458,9512,4,6,7,40,15,24,13,120,101,17,106,7,5850,Aplomata ,2014-08-11 00:00:00,0,13.64,1.61,0.39,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM533 ,616,508,464,9587,4,6,7,46,16,24,13,124,105,15,109,9,5912,Aplomata ,2014-08-11 00:00:00,0,21.01,1.72,0.4,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM534 ,617,503,532,10193,4,6,7,40,15,26,14,115,101,19,109,11,5913,Aplomata ,2014-08-11 00:00:00,0,13.27,1.52,0.47,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM535 ,669,465,394,9293,4,6,8,38,15,26,10,120,104,20,111,11,5914,Aplomata ,2014-08-11 00:00:00,0,12.4,1.61,0.37,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM536 ,612,566,542,10029,4,7,7,56,16,22,9,125,105,19,114,8,5915,Aplomata ,2014-08-11 00:00:00,0,13.36,1.21,0.42,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM537 ,684,501,610,9725,4,6,8,49,16,22,9,128,102,15,107,10,5916,Aplomata ,2014-08-11 00:00:00,0,13.21,1.54,0.44,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM538 ,672,377,400,9620,4,6,7,33,15,21,11,119,101,19,107,9,5917,Aplomata ,2014-08-11 00:00:00,0,12.16,1.28,0.35,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM539 ,756,421,477,9687,4,6,7,34,15,22,9,119,105,18,107,9,5918,Aplomata ,2014-08-11 00:00:00,0,13.52,1.52,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM540 ,672,401,489,9553,4,6,7,37,15,24,11,124,113,16,108,10,5919; 5921 ,Aplomata ,2014-08-11 00:00:00,0,17.45,1.38,0.4,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM541 ,734,455,552,9405,4,6,7,44,17,22,11,108,100,19,106,10,5920; 5925 ,Aplomata ,2014-08-11 00:00:00,0,13.52,1.32,0.35,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM542 ,699,378,509,9738,4,6,7,36,15,24,10,118,99,18,112,9,5901,Aplomata ,2014-08-11 00:00:00,0,7.52,1.08,0.26,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM543 ,709,374,371,9901,4,6,8,44,16,25,11,113,108,18,99,10,5902,Aplomata ,2014-08-11 00:00:00,0,6.71,0.91,0.31,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM544 ,707,503,488,10126,4,7,7,49,16,24,12,111,96,21,103,8,5904,Aplomata ,2014-08-11 00:00:00,0,5.86,1.06,0.31,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM545 ,757,314,436,10167,4,6,8,39,16,27,13,116,102,18,105,9,5905,Aplomata ,2014-08-11 00:00:00,0,6.01,0.92,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM546 ,715,598,453,9709,4,7,8,54,16,26,11,113,99,18,106,9,5856,Aplomata ,2014-08-11 00:00:00,0,8.17,1.29,0.37,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM547 ,696,394,380,9741,4,6,7,50,16,26,9,123,105,17,103,10,5851,Aplomata ,2014-08-11 00:00:00,0,4.86,1.29,0.29,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM548 ,642,417,340,9617,4,7,8,67,18,27,12,110,95,20,99,10,5932,Aplomata ,2014-08-11 00:00:00,0,2.93,1.17,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM549 ,705,357,531,10015,4,6,6,47,15,23,9,125,101,15,105,9,5903,Aplomata ,2014-08-11 00:00:00,0,5.91,1.22,0.31,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM550 ,682,376,419,9481,4,6,7,38,15,21,8,117,88,19,96,10,5906,Aplomata ,2014-08-11 00:00:00,0,5.34,0.93,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM551 ,799,328,540,9423,4,6,8,46,17,22,11,116,97,17,102,6,5911,Aplomata ,2014-08-11 00:00:00,0,6.65,1.26,0.34,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM552 ,637,465,461,9792,4,6,7,39,15,22,11,123,100,17,112,10,5922,Aplomata ,2014-08-11 00:00:00,0,5.98,1.17,0.25,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM553 ,650,606,521,9481,4,6,8,34,15,25,12,118,104,18,103,8,5929,Aplomata ,2014-08-11 00:00:00,0,3.22,1.85,0.56,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM554 ,652,455,646,9791,4,6,7,33,15,25,12,114,95,17,111,10,5926; 5927 ,Aplomata ,2014-08-11 00:00:00,0,5.71,1.6,0.47,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM555 ,627,524,637,9566,4,6,7,32,14,23,11,113,98,15,101,9,5907,Aplomata ,2014-08-11 00:00:00,0,4.86,1.12,0.37,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM556 ,693,452,526,9615,4,6,8,45,18,23,13,114,100,18,107,9,5855,Aplomata ,2014-08-11 00:00:00,0,2.82,1.47,0.42,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM557 ,677,593,584,9821,4,7,7,58,16,27,12,122,100,18,114,9,5853,Aplomata ,2014-08-11 00:00:00,0,2.72,1.37,0.41,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM558 ,773,426,656,10947,4,6,8,44,16,25,14,125,111,16,118,10,5931,Aplomata ,2014-08-11 00:00:00,0,3.71,1.28,0.23,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM559 ,715,387,576,10286,4,7,6,52,16,26,11,120,105,16,104,9,5908,Aplomata ,2014-08-11 00:00:00,0,4.43,1.18,0.34,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM560 ,758,384,447,9997,4,6,7,39,16,23,12,117,101,19,99,8,5909,Aplomata ,2014-08-11 00:00:00,0,5.31,1.06,0.28,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM561 ,780,376,523,10078,4,6,7,38,16,24,10,116,104,18,105,8,5910,Aplomata ,2014-08-11 00:00:00,0,3.26,1.03,0.29,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM562 ,637,514,551,9980,4,6,7,44,16,27,12,123,102,16,107,11,5923,Aplomata ,2014-08-11 00:00:00,0,4.49,1.36,0.38,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM563 ,713,434,503,10107,4,6,8,42,16,22,11,127,105,18,104,10,5930,Aplomata ,2014-08-11 00:00:00,0,3.45,1.1,0.25,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM564 ,706,384,535,9828,4,7,7,57,16,23,10,115,101,16,103,9,5852,Aplomata ,2014-08-11 00:00:00,0,4.31,1.11,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM565 ,653,477,372,9317,4,6,7,40,16,24,12,119,98,19,105,9,5854,Aplomata ,2014-08-11 00:00:00,0,4.5,0.93,0.22,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM566 ,670,476,379,9086,4,6,7,32,16,23,10,106,99,19,105,8,5933,Aplomata ,2014-08-11 00:00:00,0,2.46,1.36,0.43,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM567 ,559,577,465,9261,4,7,8,61,16,24,13,118,101,18,110,9,592,Aplomata ,2014-08-11 00:00:00,0,3.69,1.72,0.68,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM568 ,660,441,543,9640,4,6,6,45,15,23,10,123,99,18,106,11,10108,Aplomata ,2014-08-11 00:00:00,0,10.64,1.41,0.37,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM569 ,670,448,585,9759,4,6,7,41,16,21,11,123,98,15,110,9,10105,Aplomata ,2014-08-11 00:00:00,0,12.11,1.04,0.3,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM570 ,786,247,569,9738,4,6,7,40,15,20,10,114,102,21,103,8,10122,Aplomata ,2014-08-11 00:00:00,0,8.92,1.34,0.29,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM571 ,717,405,431,9898,4,6,8,47,17,25,9,113,103,18,109,8,10123,Aplomata ,2014-08-11 00:00:00,0,7.67,1.08,0.31,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM572 ,731,329,337,9868,4,7,7,52,17,26,10,116,98,22,102,9,10124,Aplomata ,2014-08-11 00:00:00,0,8.24,1.24,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM573 ,661,394,530,9750,4,6,7,51,17,26,12,119,101,18,112,10,10125,Aplomata ,2014-08-12 00:00:00,0,8.73,1.23,0.76,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM574 ,686,393,365,9775,4,6,8,35,16,22,11,122,104,21,108,11,10126,Aplomata ,2014-08-12 00:00:00,0,8.89,1.3,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM575 ,732,376,385,9563,4,6,8,48,16,23,11,111,98,19,98,8,10127,Aplomata ,2014-08-12 00:00:00,0,7.25,1.13,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM576 ,668,557,407,9903,4,6,8,43,16,24,11,121,99,20,105,10,10128,Aplomata ,2014-08-12 00:00:00,0,5.86,1.34,0.39,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM577 ,748,400,427,10070,4,6,7,38,15,26,13,119,109,18,106,11,10129,Aplomata ,2014-08-12 00:00:00,0,6.57,1.09,0.27,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM578 ,755,372,431,9419,4,6,7,46,17,24,11,107,103,19,103,10,10130,Aplomata ,2014-08-12 00:00:00,0,5.26,1.43,0.27,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM579 ,709,405,480,9489,4,6,7,44,17,25,12,120,96,16,109,9,10131,Aplomata ,2014-08-12 00:00:00,0,5.3,1.26,0.26,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM580 ,714,444,360,9465,4,6,8,46,16,22,9,115,97,18,102,7,10132α ,Aplomata ,2014-08-12 00:00:00,0,3.43,0.93,0.23,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM581 ,626,456,617,11129,6,7,9,83,18,26,12,120,104,15,100,10,10132β ,Aplomata ,2014-08-12 00:00:00,0,2.9,0.6,0.18,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM582 ,738,367,390,10510,4,7,8,59,18,21,10,114,101,20,103,10,10132γ ,Aplomata ,2014-08-12 00:00:00,0,0.84,0.85,0.19,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM583 ,742,440,432,9879,4,6,7,39,15,25,13,116,98,16,101,9,10132δ ,Aplomata ,2014-08-12 00:00:00,0,1.33,0.73,0.21,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM584 ,729,381,416,10033,4,6,8,33,15,23,11,115,105,21,108,9,10148,Aplomata ,2014-08-12 00:00:00,0,6.77,1.03,0.25,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM585 ,677,438,612,9483,4,6,7,45,15,24,11,118,104,19,106,9,10149,Aplomata ,2014-08-12 00:00:00,0,6.42,1.12,0.29,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM586 ,718,362,452,9950,4,6,7,33,15,21,12,123,104,12,102,7,10150,Aplomata ,2014-08-12 00:00:00,0,6.39,1.02,0.28,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM587 ,710,372,371,9748,4,6,7,45,15,22,10,114,98,15,108,10,10151,Aplomata ,2014-08-12 00:00:00,0,5.22,0.97,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM588 ,721,297,504,10008,4,6,8,36,16,22,9,125,101,18,106,9,10152,Aplomata ,2014-08-12 00:00:00,0,5.19,0.88,0.24,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM589 ,689,509,559,9559,4,6,8,31,15,23,11,115,96,18,106,9,10153,Aplomata ,2014-08-12 00:00:00,0,6.61,1.51,0.32,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM590 ,687,549,405,9594,4,6,8,41,16,25,10,119,103,18,99,10,10154,Aplomata ,2014-08-12 00:00:00,0,3.39,1.12,0.26,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM591 ,679,524,315,9602,4,6,7,43,15,27,11,116,102,17,104,10,10155,Aplomata ,2014-08-12 00:00:00,0,2.91,0.98,0.28,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM592 ,690,382,496,10053,5,7,8,46,16,23,11,121,96,19,105,7,10156,Aplomata ,2014-08-12 00:00:00,0,2.19,1.1,0.29,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM593 ,689,351,591,9818,4,6,7,36,15,25,10,124,108,16,110,10,10158 (10) ,Aplomata ,2014-08-12 00:00:00,0,2.03,1.08,0.28,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM594 ,791,330,455,10003,4,6,7,36,15,23,11,118,98,17,98,8,10159α ,Aplomata ,2014-08-12 00:00:00,0,1.53,0.99,0.21,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM595 ,666,552,450,9963,4,7,7,56,16,23,11,120,105,18,103,12,10159β ,Aplomata ,2014-08-12 00:00:00,0,1.53,1.07,0.31,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM596 ,715,380,661,10660,4,6,8,44,16,23,13,117,107,19,104,11,10157,Aplomata ,2014-08-12 00:00:00,0,4.12,1.2,0.27,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM597 ,720,357,429,9891,4,6,8,36,17,24,11,118,101,16,104,8,10156,Aplomata ,2014-08-12 00:00:00,0,4.26,0.99,0.21,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM598 ,684,321,444,9564,4,6,8,40,16,24,12,118,96,18,100,10,10159γ ,Aplomata ,2014-08-12 00:00:00,0,3.11,0.81,0.26,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM599 ,757,292,506,9338,4,6,8,38,16,24,11,117,97,19,103,9,10159δ ,Aplomata ,2014-08-12 00:00:00,0,2.33,1.33,0.27,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM600 ,676,487,451,9432,4,6,6,41,15,23,10,113,102,18,107,9,10159ε ,Aplomata ,2014-08-12 00:00:00,0,2.16,1.26,0.29,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM601 ,666,475,522,9754,4,6,7,26,14,24,13,116,99,15,106,10,10159στ ,Aplomata ,2014-08-12 00:00:00,0,2.35,1.04,0.28,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM602 ,704,451,419,9894,4,6,7,35,15,27,16,122,99,18,107,11,10159ζ ,Aplomata ,2014-08-12 00:00:00,0,1.99,0.98,0.3,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM603 ,735,317,480,10229,5,7,9,53,17,22,11,112,99,21,103,8,10159η ,Aplomata ,2014-08-12 00:00:00,0,1.67,broken ,0.2,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM604 ,798,271,414,11163,5,7,9,50,16,22,10,130,100,15,100,8,10159θ ,Aplomata ,2014-08-12 00:00:00,0,1.11,0.77,0.16,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM605 ,764,234,485,10910,5,7,9,53,16,25,9,125,104,21,95,9,10159 ι ,Aplomata ,2014-08-12 00:00:00,0,2.97,0.67,0.16,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM606 ,735,323,497,10332,4,6,8,37,17,24,14,122,107,16,105,9,10159 (24) ,Aplomata ,2014-08-12 00:00:00,0,2.72,1,1.22,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM607 ,732,298,577,9374,4,7,8,46,16,24,10,117,100,16,100,9,10159ςα ,Aplomata ,2014-08-12 00:00:00,0,3.06,0.93,0.26,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
JMA14 NM567 ,559,577,465,9261,4,7,8,61,16,24,13,118,101,18,110,9,592,Aplomata ,2014-08-11 00:00:00,0,3.69,1.72,0.68,Sta Nychia,Sta Nychia,Aplomata ,,True,Morgan 2015,2015,pXRF,1,ppm,True
